location_group,location_type,location_code,location,latitude,longitude
Mobil,Metrobus,Metrobus-O5020,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1072,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1116,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3212,IETT Metrobus,0.0000000000,0.0000000000
Diger,Terminal,026-Buyuk Istanbul Otogari Yonetim Binasi,BAYRAMPAŞA,41.0401100000,28.8936000000
Hizmet Binasi,Bina,ISKI-Basaksehir,BAŞAKŞEHİR,41.0724500000,28.7483900000
Mobil,Metrobus,Metrobus-O5095,IETT Metrobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Yenikapi Spor Tesisleri,FATİH,41.0014200000,28.9407300000
Mobil,Otobus 3G,IETT-K1705,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5016,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2343,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1692,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2031,IETT Otobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Edirnekapi-In,FATİH,41.0143000000,28.5542600000
Mobil,Metrobus,Metrobus-O5074,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3062,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2222,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,072-Karacaahmet Bahce Market,ÜSKÜDAR,41.0122300000,29.0247200000
Mobil,Otobus 4G,IETT-M2344,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M1A-06-Bakirkoy,BAKIRKÖY,40.9966600000,28.8759400000
Mobil,Belnet,BELNET-34ZC6117,Belnet Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Beykoz Itfaiye,BEYKOZ,41.1343000000,29.0983100000
Mobil,Otobus 4G,IETT-M2535,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISKI-Sancaktepe,SANCAKTEPE,40.9868700000,29.2231700000
Mobil,Otobus 4G,IETT-O1285,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Sogutlucesme Metrobus Duragi,KADIKÖY,40.9916600000,29.0376200000
Mobil,Otobus 3G,IETT-O3154,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1064,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4815,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3163,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4858,IETT Metrobus,0.0000000000,0.0000000000
Sehir Hatlari Iskelesi,Iskele,027-Eminonu Kadikoy Iskelesi,FATİH,41.0182000000,28.9729200000
Mobil,Ulasim A.S.,IETT-B1730,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1218,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Sile Sahil Koyu Meydan,ŞİLE,41.2026800000,29.4132800000
Hizmet Binasi,Bina,METRO-M4-04-Unalan,KADIKÖY,40.9984800000,29.0599500000
Mobil,Metrobus,Metrobus-M4639,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3247,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2543,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5051,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1208,IETT Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,018-Beylikduzu Meydan,BEYLİKDÜZÜ,41.0117100000,28.6504800000
Mobil,Otobus 4G,IETT-O1243,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2545,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Silivri Celtik Koyu Meydan,SİLİVRİ,41.1104800000,28.1177700000
Mobil,Metrobus,Metrobus-M4924,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2596,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5141,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-C1776,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1178,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Koru,030-Gozdagi Korusu,PENDİK,40.8910300000,29.2520200000
Mobil,Otobus 3G,IETT-O3279,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1668,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5380,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1083,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5064,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5157,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1244,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1031,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3064,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1075,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T1-MITHATPASA,ZEYTİNBURNU,41.0035300000,28.9022100000
Mobil,Otobus 4G,IETT-T1101,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2129,IETT Otobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Buyuk Istanbul Otogari Spor Merkezi,BAYRAMPAŞA,41.0401100000,28.8936000000
Mobil,Otobus 4G,IETT-O1122,IETT Otobus,0.0000000000,0.0000000000
Diger,Garaj,IETT Garaj-Kagithane-Out,KAĞITHANE,41.0661600000,28.9631400000
Hizmet Binasi,Bina,001-Sancaktepe Istihdam Ofisi,SANCAKTEPE,40.9784800000,29.2330500000
Mobil,Metrobus,Metrobus-M4611,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2127,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1530,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5184,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2169,IETT Otobus,0.0000000000,0.0000000000
Mobil,Belnet,BELNET-34ZA9531,Belnet Otobus,0.0000000000,0.0000000000
Diger,AvrupaMeydan,071-M2 Metro ITU-Ayazaga Istasyon Girisi,SARIYER,41.1081400000,29.0207800000
Mobil,Otobus 3G,IETT-K1755,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2297,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1670,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1715,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1196,IETT Otobus,0.0000000000,0.0000000000
Diger,AnadoluMeydan,018-Umraniye Cakmak Koprusu,ÜMRANİYE,41.0209200000,29.1213200000
Mobil,Otobus 4G,IETT-K1599,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1747,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3095,IETT Otobus,0.0000000000,0.0000000000
Sosyal Tesis,Sosyal,024-Deniz Koskleri Sosyal Tesisleri,AVCILAR,40.9739700000,28.7429200000
Hizmet Binasi,Itfaiye,007-Atasehir Kayisdagi Itfaiye,ATAŞEHİR,40.9793100000,29.1470400000
Hizmet Binasi,Kres,068-Beylikduzu Adnan Kahveci Yuvamiz Istanbul        ,BEYLİKDÜZÜ,40.9778000000,28.6461400000
Mobil,Otobus 4G,IETT-O2014,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,ParkBahceler,032-Beylikduzu Park ve Bahceler,BEYLİKDÜZÜ,40.9961500000,28.6453600000
Metrobus Duragi,Metrobus Duragi,069-Incirli Metrobus Duragi,BAKIRKÖY,40.9978900000,28.8725000000
Mobil,Otobus 4G,IETT-K1154,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Bayrampasa Maltepe Metrobus Duragi,BAYRAMPAŞA,41.0239400000,28.9214700000
Mobil,Otobus 4G,IETT-M4527,IETT Otobus,0.0000000000,0.0000000000
Metrobus Duragi,Metrobus Duragi,069-Uzuncayir Metrobus Duragi,KADIKÖY,40.9988600000,29.0565100000
Mobil,Otobus 4G,IETT-M2567,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4008,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1648,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4604,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1196,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2198,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5023,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Arnavutkoy Bogazkoy Yuvamiz Istanbul,ARNAVUTKÖY,41.1868100000,28.7638600000
Mobil,Otobus 3G,IETT-K1666,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5133,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4003,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5362,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1696,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5042,IETT Metrobus,0.0000000000,0.0000000000
Spor Tesisi,Spor,025-Umraniye Cakmak Yuzme Havuzu,ÜMRANİYE,41.0213000000,29.1247300000
Mobil,Otobus 4G,IETT-O3033,IETT Otobus,0.0000000000,0.0000000000
Sosyal Tesis,Sosyal,024-Arnavutkoy Bogazkoy Sosyal Tesisleri,ARNAVUTKÖY,41.1868100000,28.7638600000
Mobil,Metrobus,Metrobus-M4655,IETT Metrobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Pendik Sahil,PENDİK,40.8685300000,29.2560200000
Mobil,Metrobus,Metrobus-M4698,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2351,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Erdem Beyazit Kutuphanesi,EYÜPSULTAN,41.0788400000,28.9257600000
Mobil,Otobus 4G,IETT-O1022,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2280,IETT Otobus,0.0000000000,0.0000000000
Kultur Merkezi,KulturMerkezi,012-Erdem Beyazit Kultur Merkezi,GÜNGÖREN,41.0285900000,28.8769400000
Mobil,Otobus 4G,IETT-O2241,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Fethipasa Ek Hizmet Binasi,ÜSKÜDAR,41.0325300000,29.0261400000
Spor Tesisi,Spor,025-Tuzla Sahil Spor Tesisleri,TUZLA,40.8129300000,29.3102100000
Mobil,Ulasim A.S.,IETT-B1842,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3067,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-O5024,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2043,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Koru,030-Fethipasa Korusu,ÜSKÜDAR,41.0325300000,29.0273100000
Mobil,Metrobus,Metrobus-M4864,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2168,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1004,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2053,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2207,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2005,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1084,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4508,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4525,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2333,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2330,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Uskudar Cengelkoy Muhtarlik Ofisi,ÜSKÜDAR,41.0547400000,29.0691200000
Mobil,Otobus 3G,IETT-O2257,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4654,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2580,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2261,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3200,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3156,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1256,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2020,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5050,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4916,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1761,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1556,IETT Otobus,0.0000000000,0.0000000000
Diger,Peron,IETT Peron-Bada-Out,ADALAR,40.8749800000,29.1282300000
Mobil,Otobus 4G,IETT-O1186,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Sancaktepe Yenidogan Itfaiye,SANCAKTEPE,41.0156200000,29.2445100000
Hizmet Binasi,Bina,METRO-T1 Pazartekke,FATİH,41.0169100000,28.9292300000
Mobil,Otobus 4G,IETT-K1160,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M8-01-PARSELLER,ÜMRANİYE,41.0313500000,29.1526000000
Mobil,Otobus 4G,IETT-K1041,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1180,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1865,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Hasdal Afad Itfaiye,EYÜPSULTAN,41.0944100000,28.9476900000
Mobil,Otobus 4G,IETT-B5378,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5327,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3131,IETT Metrobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Istanbul Planlama Ajansi Florya Kutuphane,BAKIRKÖY,40.9759100000,28.7863400000
Mobil,Otobus 4G,IETT-B4015,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1001,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2110,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5319,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1236,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3113,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2064,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5043,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2133,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B4040,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Bayrampasa ,BAYRAMPAŞA,41.0400000000,28.9097400000
Mobil,Otobus 4G,IETT-M2260,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1245,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M4519,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Bayrampasa Kentsel Donusum,BAYRAMPAŞA,41.0457800000,28.9034200000
Mobil,Metrobus,Metrobus-M4659,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Bogazici Imar Mudurlugu,SARIYER,41.1351000000,29.0267900000
Mobil,Metrobus,Metrobus-O5082,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-A5012,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1601,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,METRO T4-HACISUKRU,SULTANGAZİ,41.0920500000,28.8641600000
Yesil Alan,Park,031-Kucukcekmece Tastepe Ataturk Parki,KÜÇÜKÇEKMECE,41.0221500000,28.7721700000
Tramvay Istasyonu,Istasyon,METRO T1-AKINCILAR,GÜNGÖREN,41.0173900000,28.8711100000
Mobil,Otobus 4G,IETT-M2549,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Itfaiye,007-Catalca Binkilic Itfaiye,ÇATALCA,41.4126800000,28.1812200000
Hizmet Binasi,Bina,059-Silivri Mezarliklar,SİLİVRİ,41.1014200000,28.2564600000
Yesil Alan,Koru,030-Beykoz Hidiv Kasri Korusu,BEYKOZ,41.1048000000,29.0739700000
Diger,AvrupaMeydan,018-Sirinevler Meydan,BAHÇELİEVLER,40.9920300000,28.8454800000
Mobil,Otobus 4G,IETT-M2387,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5316,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1025,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5159,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1702,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3145,IETT Metrobus,0.0000000000,0.0000000000
Diger,AnadoluMeydan,018-Uskudar Kisikli Meydan,ÜSKÜDAR,41.0219200000,29.0634200000
Mobil,Otobus 4G,IETT-M2375,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3182,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5040,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1012,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1557,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,PDM,PDM-Kartal,KARTAL,40.9059200000,29.1613800000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-DT-AGACKAKAN,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Koyler,Koy,070-Silivri Fener Koyu Meydan,SİLİVRİ,41.1492800000,28.2374100000
Mobil,Otobus 4G,IETT-M4717,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4606,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-Mevlanakapi Ziyaretci Merkezi,IETT Otobus,41.0170400000,28.9252000000
Mobil,Metrobus,Metrobus-M3032,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1667,IETT Otobus,0.0000000000,0.0000000000
Sehir Hatlari Vapuru,Sehir Hatlari Vapuru,SH-BESIKTAS-2,Sehir Hatlari Vapuru,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2541,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1600,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1597,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2108,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2319,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2516,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1095,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3200,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1251,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2272,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Pendik,PENDİK,40.8768000000,29.2619500000
Hizmet Binasi,Kres,068-Tuzla Yayla Yuvamiz Istanbul,TUZLA,40.8257500000,29.3120200000
Mobil,Otobus 4G,IETT-O3261,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-T3 Hat Kadikoy,KADIKÖY,40.9890500000,29.0203400000
Mobil,Otobus 4G,IETT-O3226,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Eyupsultan Ihsaniye Koyu Meydan,EYÜPSULTAN,41.2402000000,28.8085600000
Diger,AvrupaMeydan,018-Kucukcekmece Cennet Yuruyus Yolu,KÜÇÜKÇEKMECE,40.9884400000,28.7806200000
Mobil,Otobus 4G,IETT-O1178,IETT Otobus,0.0000000000,0.0000000000
Mobil,Ulasim A.S.,IETT-A1753,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3151,IETT Metrobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,ISADEM-Kartal ,KARTAL,40.9106300000,29.1676300000
Mobil,Otobus 4G,IETT-M2037,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M5-02-Fistikagaci,ÜSKÜDAR,41.0284300000,29.0283900000
Mobil,Otobus 4G,IETT-B5321,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Silivri Kucuksinekli Koyu Meydan,SİLİVRİ,41.2252800000,28.2131900000
Hizmet Binasi,PDM,PDM-Cengelkoy ,ÜSKÜDAR,41.0547400000,29.0691200000
Mobil,Otobus 4G,IETT-O2141,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2222,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2300,IETT Otobus,0.0000000000,0.0000000000
Yesil Alan,Park,031-Kucukyali Sahil Parki,MALTEPE,40.9441100000,29.1056400000
Mobil,Metrobus,Metrobus-A5037,IETT Metrobus,0.0000000000,0.0000000000
Koyler,Koy,070-Sile Kadikoy Meydan,ŞİLE,41.1114000000,29.9058300000
Mobil,Otobus 4G,IETT-B5338,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O1056,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,IGDAS_Avcilar_SBK,AVCILAR,41.0178200000,28.7026900000
Hizmet Binasi,Bina,001-Eyup Guzeltepe Evde Saglik Hizmetleri,EYÜPSULTAN,41.0832800000,28.9616400000
Metrobus Duragi,Metrobus Duragi,069-Beylikduzu Tuyap Metrobus Duragi,BEYLİKDÜZÜ,41.0220200000,28.6250400000
Mobil,Otobus 4G,IETT-O2217,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1034,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1045,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1026,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1551,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,ISTANBUL-845,İSTANBUL,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3286,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Atasehir Nazim Imar Plani Iletisim Ofisi,ATAŞEHİR,40.9860100000,29.1753200000
Mobil,Otobus 4G,IETT-K1096,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-Arnavutkoy Bogazkoy Istihdam Ofisi,ARNAVUTKÖY,41.1868100000,28.7638600000
Mobil,Otobus 4G,IETT-K1119,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-K1779,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5059,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2597,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Nail Nimet Bayraktar Kutuphanesi,ÜMRANİYE,41.0170000000,29.1055100000
Mobil,Metrobus,Metrobus-M3004,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4610,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2143,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O3086,IETT Otobus,0.0000000000,0.0000000000
Tramvay Istasyonu,Istasyon,IETT-Kadikoy Moda Nostaljik Tramvay-B209,NOSTALJİK TRAMVAY,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3179,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-B5182,IETT Otobus,0.0000000000,0.0000000000
Kutuphane,Kutuphane,014-Ahmet Kabakli Kutuphanesi,FATİH,41.0194600000,28.9397800000
Diger,Garaj,IETT Garaj-Sahinkaya-In,BEYKOZ,41.0829800000,29.0544100000
Mobil,Otobus 4G,IETT-O3222,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,001-IBB Sarachane Basin,FATİH,41.0134500000,28.9553200000
Mobil,Otobus 4G,IETT-O2154,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M4823,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-K1562,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3173,IETT Otobus,0.0000000000,0.0000000000
Koyler,Koy,070-Catalca Gumuspinar Koyu Meydan,ÇATALCA,41.3145000000,28.2855800000
Mobil,Ulasim A.S.,IETT-B1881,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Kres,068-Sancaktepe Samandira Yuvamiz Istanbul,SANCAKTEPE,40.9794600000,29.2255200000
Mobil,Otobus 4G,IETT-O2018,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O2297,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-M2502,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-T1058,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2054,IETT Otobus,0.0000000000,0.0000000000
Mobil,Metrobus,Metrobus-M3008,IETT Metrobus,0.0000000000,0.0000000000
Mobil,Otobus 3G,IETT-O3197,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2058,IETT Otobus,0.0000000000,0.0000000000
Mobil,Otobus 4G,IETT-O2124,IETT Otobus,0.0000000000,0.0000000000
Hizmet Binasi,Bina,METRO-M7-Fulya,BEŞİKTAŞ,41.0619600000,29.0072400000
Mobil,Metrobus,Metrobus-M4688,IETT Metrobus,0.0000000000,0.0000000000
